Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABCF2	2527.68440818075	0.058367575794924	0.020201832576148	2.88922183544069	0.00386196520951413	0.0103783230062565
ABCF3	3453.7217595299	0.0859800558336194	0.0272646952936885	3.15353078064741	0.00161308216186082	0.00475989214683104
ABCG1	184.711107438277	-0.273938966391204	0.0576504298068719	-4.75172461521788	2.01688942688043e-06	1.09023590990009e-05
ABCG2	1666.97083929747	0.935119736274163	0.0991663580947221	9.4298081954462	4.10839547068463e-21	1.72622075392655e-19
ABCG4	1.50631918612399	-0.395420648900243	0.357730955712346	-1.10535765101135	0.269004646298406	0.391150699854616
ABCG5	0.119873635262027	-0.42995593307012	0.438148652275566	-0.981301507689465	0.326444079477407	NA
ABCG8	0.11742605195526	0.433727885099961	0.421904070970009	1.02802488751238	0.303938120888689	NA
ABHD1	8.26063130307234	0.146159461752255	0.173713471334262	0.841382424918635	0.40013372809597	0.53014478740369
ABHD10	548.733906418293	0.0986206891426089	0.0282876554657762	3.48635076038469	0.000489658510555916	0.00164432621450196
ABHD11	1588.62407221199	-0.190273307866018	0.026047720549402	-7.30479688251976	2.77685898940759e-13	4.29746104277091e-12
ABHD12	3561.38034427908	-0.0439526821883861	0.0240428305160943	-1.82809932295468	0.067534646559105	0.125595830413234
ABHD12B	0.69485582497621	0.243988331822645	0.45091480930069	0.541096293113635	0.588441213125885	0.700956116648302
ABHD13	316.572855251451	-0.208989083129887	0.057608928576937	-3.62772036023516	0.000285934706395594	0.00101631267220093
ABHD14A	62.3053750314448	0.0157777343418975	0.0725896406227169	0.217355179148797	0.827931558039223	0.885778304452444
ABHD14A-ACY1	0	NA	NA	NA	NA	NA
ABHD14B	49.1817286605557	-0.250162041106667	0.0805754711605894	-3.10469225315588	0.00190477094811695	0.00553979111227124
ABHD15	1146.29725424713	0.0343022690143419	0.0225529840869734	1.52096365084365	0.128268959298725	0.214480298663973
ABHD16A	1025.16301281904	-0.104700475838921	0.0383433511849248	-2.73060315813203	0.00632185446153862	0.0161410037220702
ABHD16B	419.711680357594	-0.0959944166743927	0.0551944871840272	-1.73920298152843	0.0819990652099787	0.147880012556886
ABHD17A	53.361863096868	0.12104230767304	0.0973306884988038	1.24361914561539	0.213639766386178	0.32573089107613
ABHD17B	649.416840028489	0.00950088328692568	0.0422536735897604	0.22485342645398	0.822093301797783	0.881927546586251
ABHD17C	1544.71283941016	-0.129523759773758	0.0422739616626196	-3.06391345120341	0.0021846210172317	0.00625127201755969
ABHD2	5684.55848771096	-0.302793353114741	0.040153759710165	-7.54084686715123	4.66929162085433e-14	7.95517411799815e-13
ABHD3	343.886767852894	0.297097372986781	0.048021311924433	6.18678168256414	6.14049123388493e-10	5.90131740405681e-09
ABHD4	807.671000377072	-0.224140557776646	0.0531972850923348	-4.21338339705878	2.51573488957959e-05	0.000110984550860352
ABHD5	1111.00847330623	0.158335211237733	0.0286763080136119	5.52146430993053	3.36186106452114e-08	2.45197371980483e-07
ABHD6	74.3104361534968	0.173691839410305	0.0674095216060762	2.57666625236291	0.00997582194461066	0.0241046565809838
ABHD8	212.023539095865	0.241547569676099	0.054656915056573	4.41934143970774	9.90021272451519e-06	4.73376031728812e-05
ABI1	2091.30383334812	-0.0527381644536608	0.0228293246088181	-2.31010620582661	0.020882274957685	0.0460389319250862
ABI2	2314.03670698664	0.126105786556498	0.0205904096092716	6.12449139912758	9.09737276307101e-10	8.48064304467418e-09
ABI3	0.606174278014143	-1.10642282105715	0.46803128052972	-2.36399332071329	0.0180791385325108	0.0405736827213296
ABI3BP	1.08581262640272	0.189451831828878	0.394753132993067	0.479924834015706	0.631280841901505	0.736206183501429
ABL1	3736.55977453011	-0.146980218089039	0.0199002364573464	-7.38585284672733	1.51479253974553e-13	2.45342795427128e-12
ABL2	1196.47048389383	0.115811745215401	0.0373582900061263	3.10002800439766	0.00193502346377879	0.00562025933418469
ABLIM1	1779.15158030852	-1.69176855629401	0.121260542549896	-13.9515172925923	3.0798284508535e-44	2.06052368856141e-41
ABLIM2	197.126374575788	-0.38211779685032	0.0574376452019047	-6.65274134249585	2.87683528693416e-11	3.32729719522738e-10
ABLIM3	251.793862630266	-0.987463997646365	0.112187039201502	-8.80194365298079	1.34466697511696e-18	4.13990832427602e-17
ABO	0.159226779072913	0.0550240412681305	0.43268168529305	0.127169795113614	0.898806011259503	NA
ABP1	47.0618079068986	2.78974265378826	0.1825655979425	15.2807685852561	1.02722029743694e-52	1.78684970739156e-49
ABR	3807.33189803706	-0.220491402839881	0.0210142148124777	-10.4924882898293	9.35321841523597e-26	7.07387975360999e-24
ABRA	0.0710066039289205	-0.256073718084454	0.401580766315196	-0.637664299598116	0.523692229651584	NA
ABRACL	1233.99596908718	-0.0973288763641191	0.0335617883108627	-2.89999077112996	0.00373173647253457	0.0100609975108089
ABT1	1164.2669454385	-0.00797354507870159	0.0283380703423415	-0.281372195861476	0.77842494150388	0.850760357970595
ABTB1	248.021922294336	-0.408428805605676	0.0695407928738732	-5.87322618461437	4.27394700275734e-09	3.59329667051542e-08
ABTB2	948.46569210387	0.0390368714951637	0.0275432733787085	1.41729238055416	0.156397461936821	0.2528182390742
ACAA1	2175.90326740944	0.197435313111203	0.0217210107410592	9.08960063897906	9.94035005410863e-20	3.47213632914096e-18
ACAA2	1004.53886012288	-0.112218560094114	0.0371266421772397	-3.0225884570544	0.00250622823217508	0.00707494970767374
ACACA	2314.06037070072	0.181972855771779	0.0383213100252523	4.74860738455617	2.04822125401166e-06	1.10545481580927e-05
ACACB	259.557665419434	0.277117015354955	0.073767306898583	3.75663728290829	0.000172211818322023	0.000639271143771145
ACAD10	538.440791366778	-0.135443230677467	0.0359894239747619	-3.76341757435321	0.000167606986967481	0.000622975115021226
ACAD11	70.8877586466277	-0.124482380812898	0.0725859722178749	-1.71496471025076	0.0863516972060555	0.15432937150923
ACAD8	514.115962152415	0.141402629590677	0.0278237113607067	5.08209087413009	3.73302731831938e-07	2.27685870274073e-06
ACAD9	2170.08102931068	0.0775817845121356	0.0221950574739833	3.49545319281447	0.000473257451375695	0.001595100439194
ACADL	7.51367557668554	-0.0732152986040137	0.179751759008382	-0.407313391579104	0.683777828402364	0.778169141318882
ACADM	504.428512940505	0.32467039026605	0.0418573957643485	7.75658361771717	8.7247791627714e-15	1.62144800786761e-13
ACADS	249.054409264428	0.0651163497262135	0.047991646060127	1.35682676198752	0.174836261962025	0.276479706984494
ACADSB	605.143454678725	0.0291525088918036	0.028416514156457	1.0259002469935	0.304938606227274	0.431779166082493
ACADVL	5526.52635602399	-0.0241431009516883	0.039161289724402	-0.616504234707172	0.537561777881609	0.657060899956078
ACAN	0.133746072248549	0.230158025365404	0.428563264724405	0.537045622688661	0.591236100521456	NA
ACAP1	17.0719448682164	-0.244839108773458	0.123120872809916	-1.98860764373771	0.0467445270467235	0.0918677039857366
ACAP2	2195.68410844882	0.166867521595142	0.0436703264649077	3.82107337185199	0.000132872110966825	0.000504322576973146
ACAP3	1540.27549750882	-0.116774876145881	0.0448946791128835	-2.60108499388672	0.0092929427110585	0.0226592007932244
ACAT1	717.747180450135	0.121350796068754	0.0282885641214056	4.28974745936044	1.78876404070996e-05	8.09668240649228e-05
ACAT2	1739.36113010531	-0.000550242046201721	0.0401409135479524	-0.0137077609243846	0.989063131707527	0.993690260832415
ACBD3	1948.49635159663	0.0117182713377436	0.025730571535152	0.455422116128847	0.648805587369726	0.750696633783183
ACBD4	131.051374829874	0.167721007796049	0.0511243307769555	3.28064945295382	0.00103568377877364	0.00319938187387099
ACBD5	1893.11905421124	0.252284671590687	0.0256026652141741	9.85384410100468	6.59713928445231e-23	3.57499183342828e-21
ACBD6	1305.42103504539	-0.0683389332684261	0.0232362141220284	-2.94105282855177	0.00327098742841353	0.00894917054376428
ACBD7	610.151541762976	0.115309681179413	0.0513496380926497	2.24557923799504	0.0247309715796938	0.0534006021138
ACCS	97.7259555446329	-0.0746400886597526	0.0805003940904521	-0.927201531161266	0.353821908004367	0.483480686265089
ACCSL	0.105130420074814	0.0284051044931872	0.416884585526148	0.0681366149754308	0.945676883535544	NA
ACD	1189.4626636671	0.167282134982726	0.0409598428162143	4.08405217113054	4.42570876780033e-05	0.000186224489636881
ACE	29.7313321863385	0.0673168337652576	0.118422878003485	0.568444500760035	0.569733180734544	0.685137136458859
ACE2	3.58840561353768	-1.19087747346932	0.308488957052473	-3.86035689850238	0.000113221532448064	0.000437894768951341
ACER1	0.156278028889532	-0.619057695853472	0.451182131619345	-1.37207937209659	0.17003873025792	NA
ACER2	279.209143285175	0.67459353218041	0.0573098307960393	11.7709915176897	5.5073377244611e-32	7.66401117736007e-30
ACER3	1095.78175880072	0.153258741700239	0.041954817577398	3.65294739793608	0.000259247354333973	0.000929816026523599
ACHE	67.3419517925159	-1.10195017007988	0.102145988504854	-10.7879926192845	3.922639525025e-27	3.3123453659131e-25
ACIN1	6546.56836954645	0.0749570692561215	0.0226346040374458	3.3116138957905	0.000927594721281887	0.00289998385634407
ACLY	8199.59101674694	0.00399296338544021	0.02087897404644	0.191243275486567	0.848335000322648	0.900188332252331
ACMSD	1.0842375467026	0.823811426603629	0.402089723664921	2.04882487195855	0.0404792427596471	0.0812902825910947
ACN9	0.0461127938141301	-0.348506050008354	0.319409076214074	-1.09109626482492	0.275230526228783	NA
ACO1	1385.01294440124	0.0741092238472688	0.0223718510075238	3.31261028970492	0.000924296746828153	0.00289123213649986
ACO2	2108.35939415574	0.12199647083092	0.0208160595552068	5.86068994025359	4.60947951781313e-09	3.85860905738014e-08
ACOT1	18.9327740590783	-0.283544826433627	0.129588297418365	-2.18804345826249	0.0286664368844249	0.0605896317867036
ACOT11	133.481698298919	1.10987578373761	0.108887592755548	10.1928581177222	2.1339643156298e-24	1.34982942801383e-22
ACOT12	0.245193630816313	-1.16409466093218	0.487057774453884	-2.39005457255544	0.0168458694619411	NA
ACOT13	580.669332424295	0.0392427361524569	0.0354261829839136	1.10773255392139	0.267977335795615	0.389982912755352
ACOT2	260.405613267537	-0.146879913441949	0.0383775607627923	-3.82723420984981	0.000129591196541937	0.000493484865115367
ACOT4	266.811932492613	0.0843234081365736	0.0378969747395895	2.2250696451631	0.026076563134192	0.0559173835945844
ACOT6	2.78844059361299	0.428766965736477	0.286481878148093	1.4966634835968	0.13448084245675	0.223215100623585
ACOT7	1117.96551065348	-0.179438101900536	0.0259571324856275	-6.91286304447883	4.74968461501865e-12	6.16572864763055e-11
ACOT8	357.312045233105	-0.0238077583832883	0.0401269144469832	-0.593311464671518	0.552972727581101	0.670918643807858
ACOT9	693.97160015113	0.151306118444352	0.0271164921766203	5.57985588470796	2.40717946155377e-08	1.7917367023418e-07
ACOX1	2301.06243036645	0.18101642554413	0.0300748715705937	6.01885946941576	1.75650277331256e-09	1.55810126169158e-08
ACOX2	6.78904077483805	-0.708752336419572	0.213040870426497	-3.32683740448809	0.000878376098965344	0.00276649506454864
ACOX3	904.954754605076	0.05673435881424	0.0237507696853249	2.38873769422702	0.0169063681305639	0.0382277750722942
ACOXL	80.402486058114	0.543038058785957	0.065203108721581	8.3284074859796	8.19370639472684e-17	1.99063579240605e-15
ACP1	2793.77127975494	0.0333517414777906	0.0237250973953262	1.40575783197252	0.159796047526879	0.257232301196564
ACP2	1357.89376955077	0.149967464611994	0.0315299067362996	4.7563561118733	1.97118620984017e-06	1.06885237282325e-05
ACP5	2.15775122677779	0.268861182360822	0.321020376296947	0.837520613059536	0.402299995301096	0.532208412674923
ACP6	2237.6276545377	0.209620129578079	0.0247073220728484	8.48412988506095	2.17338885906034e-17	5.65113590483625e-16
ACPL2	317.847628974344	-0.0771883554177021	0.0314906779751427	-2.45114936803301	0.0142400847832271	0.0329134035084024
ACPP	64.4702157776081	-0.162691333671094	0.0998580849319345	-1.62922545312167	0.103265300564699	0.17967553352061
ACPT	4.14195527773285	0.529570749518145	0.233909799981257	2.26399556393353	0.0235743876188498	0.0511572445895574
ACR	1.31705939673617	-0.594781463495611	0.385047225048901	-1.54469744177503	0.122419463966186	0.206766343886961
ACRBP	3.5238864558436	-0.131145353809417	0.259898664691455	-0.504601876139337	0.613838491848244	0.72137657020334
ACRC	25.4625894606724	-0.142567229808709	0.108944721182695	-1.30861989696253	0.19066313765779	0.297238329410043
ACRV1	10.7127564452475	0.255705419180091	0.152071469350939	1.68148187343409	0.092669354407239	0.163669755296367
ACSBG1	5.59062143795131	0.0809382446011338	0.204264974037919	0.396241426031801	0.691926933425477	0.785490374400325
ACSBG2	8.03874081335719	-0.137769595170326	0.176868159859348	-0.778939495270862	0.436015357054362	0.563609061154835
ACSF2	561.292002656229	0.0868891573761171	0.0437899874788707	1.98422430282818	0.0472308404474826	0.0926350738058361
ACSF3	1169.02356130905	0.0867571383022216	0.0286479691516721	3.02838703305284	0.00245862980722343	0.00695299390288596
ACSL1	1838.40319774845	-0.0522752439489526	0.0308187625774285	-1.69621488914804	0.0898451917569014	0.159507767974209
ACSL3	3322.95916569817	-0.0631250743362343	0.0228063180501271	-2.76787661197606	0.00564228128195365	0.0145835784397599
ACSL4	48.1067356098947	-0.343173676291555	0.0899270036944864	-3.81613600134434	0.000135557806528539	0.000513060932237584
ACSL5	1.91365772089274	0.634838732342579	0.326220720336647	1.94604049579515	0.0516498753769383	0.0999276590125506
ACSL6	1.04416613500202	-0.311579861275985	0.392316025820911	-0.794206305041992	0.427075338570269	0.555645139448752
ACSM1	0.99282059243445	-0.808670603615095	0.408206475443041	-1.9810332570972	0.0475875441273366	0.0932085722435559
ACSM2A	0.0211753233832901	0.181495143497247	0.228887206047693	0.79294577722893	0.427809414865594	NA
ACSM2B	0.0339384594139311	0.23287299507088	0.256091711685155	0.909334369076262	0.363173653925276	NA
ACSM3	13.8792135888309	-0.165063201454361	0.152255694994457	-1.08411840660784	0.278312302628979	0.402129953005323
ACSM4	1.2574448597867	0.233050730749025	0.376785367070093	0.618523836425079	0.536230090198119	0.656096392979974
ACSM5	0.125753850095767	-0.567015659204081	0.452740817186757	-1.25240675830248	0.210421684940186	NA
ACSS1	221.844727625611	-1.26914444451156	0.13212715711696	-9.60547757330542	7.58056873673399e-22	3.5542855303366e-20
ACSS2	702.118986882471	-0.102878273677865	0.0378600015203105	-2.71733411375259	0.00658101359576799	0.0167119316056035
ACSS3	984.414279815181	0.191173286008588	0.0307162753713637	6.223843343546	4.8512148600862e-10	4.73020641766813e-09
ACTA1	17.0882887568617	-0.578363979123765	0.174000394071498	-3.32392338655343	0.000887605765874242	0.00279152093606625
ACTA2	153.247144777105	-0.0538114926194466	0.0452486900368484	-1.18923868460336	0.234345755766484	0.350571415682662
ACTB	109251.889883595	-0.211752962049164	0.0340249032737984	-6.2234699198169	4.86278083234087e-10	4.73882759543806e-09
ACTBL2	6.43083710733366	-0.382130362701087	0.253453578693401	-1.50769369551236	0.131632939822725	0.219136279856091
ACTC1	9.04202318842794	-0.532386183177995	0.200870197483873	-2.65039906291095	0.00803967464193086	0.0199586328523458
ACTG1	100273.030754605	-0.324216509388638	0.0369944966383878	-8.76391190175599	1.88589231680972e-18	5.71271524001432e-17
ACTG1P4	16.0939080081501	-0.53238689848594	0.172658073064344	-3.08347527015163	0.0020459811408627	0.00590902789957308
ACTG2	55.7633013170332	-0.310470067871331	0.0956087077223422	-3.24729907209884	0.00116505894372646	0.0035560976182
ACTL10	98.9998583913205	-0.00237499302484113	0.0578922110915565	-0.0410243965476647	0.967276446598515	0.979425554924865
ACTL6A	3780.08642827593	-0.0956208906380164	0.0273018469972794	-3.50235977249249	0.000461156458351784	0.00155914802585603
ACTL6B	0.28761960520346	-0.694523026989391	0.489135618311787	-1.4198986967796	0.155637175404676	0.251936410400552
ACTL7A	0.34483189965466	-0.264911032835694	0.481755556610795	-0.549886823723162	0.582397002209926	0.695653083392273
ACTL7B	0.519183338984747	-0.535405545730363	0.472733972178823	-1.13257260370497	0.257393778932671	0.377645477777818
ACTL8	13.8733101375436	0.250697343439455	0.138278728616013	1.81298559763027	0.0698340427032739	0.129298900779505
ACTL9	1.15908017529392	-0.2678875611128	0.387415429629133	-0.691473649795633	0.489267934385029	0.613701739156878
ACTN1	10906.8092018743	-0.00855846810692433	0.0301694847030228	-0.283679624997599	0.776655910440507	0.849253807022418
ACTN2	1.09087519166051	0.515007801515351	0.415772406298356	1.23867720347411	0.215465064277218	0.327881619552288
ACTN3	2.51913668494358	-0.304347991004302	0.290915534546851	-1.04617304633929	0.295481144877238	0.421199255522377
ACTN4	19722.0903630213	-0.092034389942858	0.0216822589413635	-4.24468641352137	2.18899326888136e-05	9.75846691752722e-05
ACTR10	1204.99349273012	-0.0867206627097711	0.0389603291882892	-2.2258708926884	0.0260228305438554	0.0558228064262381
ACTR1A	3070.54331284277	-0.0219778042580115	0.0216985108190654	-1.01287154871019	0.311121519751793	0.438854916970682
ACTR1B	1879.00540688196	-0.0459306592379471	0.0316927317281746	-1.4492489833912	0.147268062614909	0.240440660578938
ACTR2	7460.46719737205	0.0202929648123771	0.0367172030808821	0.552682751125539	0.580480666608702	0.694303201649092
ACTR3	7241.19298253239	0.0377153832558038	0.0297435174058344	1.26802027955193	0.204790708567995	0.314499371019712
ACTR3B	214.078156248719	0.132735957095377	0.0471415890464962	2.81568695031596	0.00486730688693061	0.0128030853316434
ACTR3BP2	0	NA	NA	NA	NA	NA
ACTR3BP5	0	NA	NA	NA	NA	NA
ACTR3C	23.583013375687	0.146122221071148	0.104716581156419	1.39540672028701	0.162893225939327	0.261154623522082
ACTR5	277.593464167388	0.00820259830828929	0.040713779923738	0.201469829714995	0.840331218137861	0.89524507223837
ACTR6	599.922077305051	0.117037562606546	0.0419654232488282	2.78890461589265	0.00528866386443496	0.0137977950686581
ACTR8	614.768598997648	-0.0765613485367922	0.0249767956749731	-3.06529906930805	0.00217452435237126	0.00622647754888857
ACTRT1	0.0220376793885614	-0.163947088323636	0.229334380572702	-0.714882295075957	0.474681778015998	NA
ACTRT2	0.0157546880494986	-0.132509890085329	0.207617151578916	-0.63824153774194	0.523316461781907	NA
ACTRT3	102.71798294913	0.196181488961388	0.061204786347093	3.2053292016876	0.00134908086334684	0.00404957059843284
ACVR1	730.644686870361	-0.172904024226433	0.0308262249638571	-5.60899118945502	2.03509382733533e-08	1.53714533766818e-07
ACVR1B	1807.34496205693	-0.0466458764279117	0.0181578386694128	-2.56891127171911	0.0102018574975273	0.0245927537651728
ACVR1C	9.13427937302655	0.389688661943257	0.175826737734359	2.21632197107589	0.026669459352133	0.056985078033287
ACVR2A	314.642751716555	0.0113184571923477	0.0364899466327347	0.310180151981753	0.75642396311943	0.83410426868225
ACVR2B	745.580952856468	-0.0808681781284366	0.0467737048395707	-1.7289239414711	0.0838227085124216	0.15056753558174
ACVR2B-AS1	67.8440002846384	-0.319577343975263	0.0664581310916221	-4.8087019409962	1.51913515574803e-06	8.37040102446533e-06
ACVRL1	0.369470171026215	0.437274292409084	0.487053577732823	0.897795052537227	0.369294822791462	0.499336788163254
ACY1	17.6423133977133	-0.294673673041863	0.120152554201006	-2.45249612046447	0.0141868909215088	0.0328253481749993
