LPAR6	0.157696	0.407275	0.379026	0.182350	0.938776	0.598045	0.213438	0.428332	0.313881	0.209254	0.240824	0.279522
PCYT1B	1.467724	0.548898	0.327197	0.936222	0.936841	2.616995	1.236527	0.771594	0.895859	1.286750	0.531896	1.055753
FAM133B	0.214792	0.400610	0.269911	0.143262	0.936575	0.373765	0.708014	0.348884	0.242294	0.225855	0.471254	0.329546
ZNF670-ZNF695	0.428411	0.150919	0.366754	0.537843	0.933380	0.236460	0.593790	0.456528	1.050865	0.969817	0.606614	0.706043
EPHA1-AS1	0.890263	0.282335	1.092396	1.308546	0.933089	0.532754	0.701483	0.477528	0.431414	0.448576	1.260035	0.987697
LOC100505716	0.094115	0.126410	0.744440	0.460833	0.929213	0.619231	0.946423	0.478807	0.765831	0.670517	0.610333	0.729023
LRRC70	0.768716	0.797912	0.649609	0.524552	0.923359	0.364677	0.630443	0.591380	0.529939	0.316836	0.345853	0.435323
GALNT13	0.692946	1.050390	0.654268	1.003330	0.923330	0.779899	0.960427	0.186081	0.661469	0.366820	0.522281	0.075061
RPL21P44	0.122430	0.095013	0.508145	0.232375	0.921555	0.625831	0.506166	0.324473	0.194417	0.718321	0.457993	0.470752
CLDND2	0.655900	0.424821	0.496676	0.219198	0.919475	0.571773	0.333954	0.682293	0.721157	0.641059	0.596873	0.781508
TSPAN32	0.226986	0.983532	0.119463	0.311561	0.918465	0.512718	0.424973	1.808854	1.238040	0.553049	0.869210	1.059911
RAB27B	0.254063	0.177867	0.130344	0.251741	0.915507	0.162254	0.114573	0.104987	0.205453	0.112594	0.104360	0.176863
GOLGA6B	0.218005	0.112554	0.161535	0.341963	0.912027	0.903372	0.496272	0.562716	0.492596	0.807324	0.811588	0.994670
PLCL2	1.268876	1.031857	1.190110	0.686795	0.909197	0.866660	1.095634	0.572200	0.472913	0.196833	1.295300	1.593660
TRAM1L1	0.056023	0.126906	0.250598	0.322132	0.909190	0.176432	0.127254	0.366467	0.255184	0.362096	0.269346	0.269818
LOC441242	0.365420	0.258545	0.207950	0.488706	0.908770	0.233308	0.898192	0.417145	0.728626	0.662251	0.879997	0.644458
HIGD2B	0.345226	0.218373	0.560007	0.755886	0.905815	0.512183	0.964929	0.369901	0.448321	0.282983	0.615698	0.883092
SLC24A5	0.382390	0.176850	0.333407	0.604266	0.905008	0.877698	0.710808	0.878044	0.733330	0.690476	0.216065	0.484743
FGD2	0.191329	0.604117	0.750032	0.364568	0.902899	0.395528	0.544497	0.423088	0.591014	0.686125	1.023884	0.445711
PLXDC1	0.328602	0.261888	0.598776	0.813903	0.900437	0.595093	0.873393	0.680102	0.631094	0.344082	0.753609	0.364569
ITGA9	1.451445	1.511672	0.787182	1.456286	0.900354	0.708224	0.471344	0.345936	0.346051	0.188728	0.506465	0.664366
RAMP2	0.348098	0.665395	0.374410	0.343695	0.892520	0.396811	0.889324	0.290458	0.283116	0.952971	0.322150	0.668435
F10	0.829341	0.989263	1.027604	0.485848	0.891409	0.512551	0.615008	0.626199	0.620624	0.543590	0.341541	0.309446
TLR6	0.784341	0.567357	0.401571	0.327047	0.890288	1.014641	0.512429	0.335071	1.516180	1.326148	0.865636	1.027105
BCAT1	0.471495	0.957013	0.638920	0.854929	0.883082	0.383297	1.027350	1.251562	0.872975	0.962585	0.657140	0.653439
ZNF154	0.253282	0.271676	0.669008	0.793491	0.877624	0.362647	0.676768	0.987779	1.092705	0.534394	0.465654	1.268725
LINC00312	0.580899	0.896393	0.730823	0.571203	0.877161	0.517701	0.348760	0.464161	0.430933	0.384701	0.452978	0.313275
TP53TG5	0.247575	0.223136	0.389016	0.395629	0.876046	0.363477	0.280444	0.994231	0.455771	0.605837	0.882116	0.944500
DNM3	0.311969	0.379146	0.169770	0.194216	0.874132	0.181779	0.325503	0.228827	0.271090	0.437638	0.300136	0.147189
KCNIP4	0.358502	0.490290	0.610652	0.331069	0.873326	0.326349	0.915534	0.735971	0.546801	0.466128	0.595806	0.155237
ADARB2	0.198168	0.772442	0.283411	0.524562	0.873077	0.593800	0.823837	0.434262	0.870341	0.646010	0.702222	0.257720
HRCT1	0.583931	0.882088	1.455486	0.558723	0.873055	0.494246	1.076033	0.259817	0.394964	0.212378	0.234746	0.333163
RASAL2-AS1	0.404013	0.353039	0.333694	0.493926	0.872114	0.194101	0.338582	0.405374	0.417839	1.011071	0.377477	0.837172
TMED7	0.140585	0.154851	0.062601	0.119480	0.870869	0.134915	0.085091	0.087981	0.193611	0.071257	0.189922	0.191833
STEAP2	1.203216	1.334309	0.942770	0.662604	0.868541	1.466207	0.416336	0.631389	0.793550	0.571353	0.675011	0.276084
FAM153C	0.513312	0.586542	0.861099	0.948107	0.865701	0.534293	0.803317	0.531390	0.721459	1.437949	1.006079	0.539569
SNORA61	0.987747	0.631577	0.439611	0.165949	0.863872	0.245175	0.409984	0.308521	0.312631	0.486498	0.255573	0.554906
SMAD5-AS1	0.793414	1.213901	0.765704	0.503332	0.863691	1.179399	0.741529	0.523762	0.956659	0.601420	0.741088	0.193595
ITGB1BP2	0.279799	0.419012	0.638766	0.808773	0.863425	0.703974	0.910378	0.924039	0.515333	0.596312	0.446051	0.510574
LOC641515	0.598235	1.219691	0.395205	1.153612	0.862409	0.857376	0.759249	0.686740	0.974973	0.224764	0.410945	0.498999
TINAGL1	0.672447	0.365042	0.705697	0.420592	0.858783	0.794320	0.629931	1.081640	0.310875	0.454070	0.830257	1.107807
LONRF3	0.585150	0.619012	0.672926	0.089127	0.858290	0.771598	0.366421	0.749308	0.714020	0.406792	0.570786	0.445487
NT5C1B-RDH14	0.277297	1.207761	0.645592	0.528328	0.853631	0.787714	0.493012	0.790218	1.138213	1.039547	0.815941	1.243869
SNORA60	1.081664	1.130462	0.685681	0.790046	0.851921	0.585684	0.186014	0.814271	0.918476	0.517693	1.783193	1.334536
C1QL3	0.437624	0.598964	0.332287	0.760475	0.851534	0.262483	0.698121	0.600316	0.494768	0.655716	0.768343	0.686075
WNT3A	0.789076	0.582074	0.312841	0.486538	0.851255	0.298767	0.420025	0.336846	0.686881	0.448531	0.763988	0.734196
C1QL1	0.212401	0.399657	0.588446	0.345228	0.850796	0.417828	0.221710	0.128483	0.390659	0.355650	0.201269	0.105442
FLJ42351	1.043637	0.582638	1.079068	0.549382	0.849483	0.238048	0.223367	0.058418	0.541481	0.989538	0.357932	0.479945
IL22RA1	0.725850	0.640488	0.567973	0.922092	0.845800	1.034706	0.338514	0.200358	0.494699	0.363734	0.768586	0.236968
WWTR1-AS1	0.666354	0.604608	0.577054	0.473990	0.843772	0.901543	0.619246	0.711676	0.596946	0.407346	0.454478	0.888124
GPR75-ASB3	0.341753	0.322591	0.263332	0.559763	0.843364	0.771770	0.196583	0.633758	0.409398	0.524830	0.374921	0.327259
COL18A1-AS1	0.334227	1.458980	0.696877	1.144398	0.839415	0.511939	0.941011	0.638191	0.520732	0.339034	0.501326	0.486105
DSC1	0.676763	0.763998	0.360910	0.928008	0.838511	0.646368	0.735577	0.789310	0.463699	1.025111	0.431938	0.960049
SNORD22	0.755479	0.650810	0.448363	0.413622	0.838449	0.308783	0.737661	0.604802	0.515886	0.773909	0.654477	0.551123
SCN4B	0.349161	0.235018	0.641277	0.277613	0.838419	1.271599	1.076866	0.940298	0.566818	1.190359	0.475751	1.360353
FST	0.513665	0.502498	0.341478	0.346859	0.833355	0.478168	0.436419	0.422549	0.182197	0.317154	0.540623	0.673557
SOX18	0.126479	0.119174	0.232466	0.142634	0.828543	0.130900	0.322875	0.273909	0.399345	0.371800	0.237773	0.420969
LRP2BP	0.301828	0.797097	0.317722	0.727691	0.827871	0.214329	0.650131	1.236761	0.550065	1.367193	0.555004	0.800973
CDHR3	0.769826	0.807431	0.532327	0.532186	0.827301	0.291746	0.486297	0.553459	0.382591	0.173553	0.837213	0.585607
TVP23A	0.326901	0.531604	0.379731	0.335109	0.827110	0.235635	0.384825	0.591778	0.478310	0.278844	0.384130	0.334016
LYG1	0.564347	0.549832	0.785206	0.385585	0.823573	0.857682	0.387041	0.354842	0.514647	0.487060	0.439171	0.729880
LOC100129858	0.334002	0.253833	1.357646	1.232511	0.823033	0.410258	0.909238	0.556458	0.919997	1.181801	0.692073	1.097683
POU5F1P3	0.612981	0.803431	0.773367	0.384908	0.821705	0.624312	0.553731	0.557596	0.162003	0.649282	1.347757	1.120979
LYRM5	0.330296	0.269411	0.184942	0.395651	0.820532	0.212775	0.186115	0.170835	0.293122	0.296056	0.470074	0.312712
TIAF1	0.974896	0.579848	0.378506	0.640391	0.818948	0.665905	0.335807	0.845516	0.938610	1.395016	0.625290	1.016051
CDKL2	1.059090	0.644750	0.513797	0.479859	0.817682	0.821380	0.691488	0.439842	0.747998	0.974299	1.064627	0.730866
GMFB	0.189701	0.196219	0.129028	0.148107	0.817154	0.149441	0.138723	0.110356	0.247740	0.105219	0.206999	0.219096
NLRP9	0.629514	0.971958	0.321959	1.188370	0.815330	1.289023	0.595273	0.272644	0.610136	0.450332	0.368599	0.923157
NME1-NME2	0.203308	0.063280	0.147302	0.420583	0.812422	0.355181	0.944698	1.219114	1.877167	0.828692	0.737542	1.095942
NAT16	0.389984	0.499148	0.242915	1.133388	0.809316	0.248662	0.236534	0.115323	0.575037	0.560850	0.427822	0.675036
KIF26B	0.783292	0.212716	0.580384	0.539301	0.808985	0.521335	0.886913	0.998266	0.716720	0.706426	0.331080	0.814138
HIC1	0.384504	0.371318	0.497787	0.672090	0.808478	0.523208	0.442232	1.099438	1.584164	0.604462	1.074653	0.340840
C5orf60	0.364164	0.459199	0.619235	0.800512	0.807601	0.546405	0.668646	0.390072	0.308588	1.721609	0.678203	1.371062
APCDD1L-AS1	0.825883	0.849151	0.756587	0.437560	0.807415	1.063979	0.890052	0.708699	1.079801	0.321711	0.601804	0.781776
PRSS3	0.678613	0.287343	1.027981	0.671347	0.806040	0.834868	0.288982	0.389426	0.760304	1.520581	0.732633	0.600220
CBLN4	0.520257	0.809374	0.405710	0.832356	0.805111	0.591927	0.318123	0.259391	0.717111	0.341253	0.251471	0.086446
ECT2L	0.520255	0.954179	0.563356	1.009912	0.805027	1.949950	0.402744	1.459511	0.679158	0.372917	0.614538	0.406900
ANK2	0.535309	0.918958	0.677836	0.840021	0.804898	0.668013	0.316878	0.590626	0.406866	1.064281	0.728150	0.483498
RCAN2	1.021348	0.804338	0.196361	0.480091	0.804012	0.567795	0.536258	0.416076	0.333981	0.414454	0.396271	0.484823
RGPD6	0.237084	0.198783	0.454983	0.305227	0.801138	0.743333	0.613787	0.738038	0.576627	0.527545	0.394109	0.749593
SNORD89	1.607745	1.047180	0.398439	0.777245	0.801125	0.677569	1.401296	0.645575	0.344471	1.016598	0.486696	0.847499
TOMM20L	0.443732	0.925515	0.499984	0.252329	0.799160	0.436163	0.621844	0.289370	0.717048	0.478365	0.439447	1.049411
TMEM170B	0.177232	0.252963	0.144585	0.113337	0.798016	0.160177	0.201453	0.121281	0.210707	0.124012	0.099675	0.110438
OR8G2	0.118993	0.134135	0.552498	0.753229	0.796874	0.481538	1.213997	0.248312	0.794441	1.127592	0.906356	0.524431
SCRT1	0.816551	0.519796	0.541742	0.446807	0.796222	0.833562	0.519836	0.369131	0.417282	0.427517	0.635997	0.558586
KISS1	0.789539	0.306298	1.062648	0.533322	0.793079	0.715795	0.461481	0.697123	0.838835	0.815084	0.585352	1.136840
CPNE5	0.116615	0.530316	0.390356	0.639527	0.793022	0.559443	0.336036	0.348822	0.740205	0.581647	0.431764	0.463136
FAM65B	0.899974	0.700834	1.187679	0.564247	0.792250	0.898138	0.630133	0.434214	2.161681	0.893308	0.847174	0.622453
TRAM1	0.146042	0.101916	0.115233	0.192813	0.791644	0.184702	0.089610	0.101827	0.109115	0.094876	0.153223	0.134428
SNORA6	0.446613	0.511704	0.405881	0.483921	0.791480	1.021540	0.533470	0.842689	0.746568	1.093712	0.452480	0.713754
SLC18A2	0.224028	0.347691	0.125283	0.121148	0.790102	0.256793	0.235942	0.211708	0.410251	0.188390	0.231281	0.339033
MURC	0.474297	0.940728	0.809031	0.709910	0.789529	0.705493	0.893697	0.896825	0.366134	1.063452	0.422331	0.770091
SNORA44	0.294943	0.482923	0.727266	0.827492	0.789426	0.735176	1.229944	0.512843	0.503984	1.667592	0.679244	0.685839
EDNRA	0.574328	1.099286	0.875884	0.661831	0.786984	0.920440	0.675982	0.590865	0.288050	0.633064	0.458848	0.418017
EEF1DP3	0.466995	0.522454	0.274181	0.520909	0.786538	0.711956	1.119042	0.878977	0.919434	0.592864	0.581865	0.094593
CD6	1.114393	0.047136	0.293297	0.097711	0.786178	0.089998	0.696470	0.088619	0.551004	0.500440	0.425312	0.420909
BATF2	0.810108	0.509298	0.314338	1.485527	0.785181	0.569558	0.491520	0.456607	0.517779	0.247700	0.317378	0.211806
GTF2IP1	0.392817	0.085066	0.388872	0.347397	0.785010	0.751156	0.733192	0.641491	0.687875	0.344707	0.295142	0.149366
CCDC144NL	0.126744	0.179828	0.440524	0.621695	0.784347	0.823349	0.535413	0.832572	1.036035	0.487473	0.941203	0.895220
NIM1	0.754646	0.259428	0.457045	0.409471	0.784227	0.262633	0.390248	0.439493	0.241615	0.396953	0.711397	0.951033
TMEM56	0.089530	0.124780	0.122884	0.138599	0.783040	0.164797	0.101630	0.133914	0.241984	0.221294	0.236433	0.302729
LOC100131496	0.311661	0.349261	0.424254	0.320582	0.782807	0.554399	0.295038	0.565840	0.514433	0.398544	0.431159	0.132594
C1orf65	0.482250	0.571234	0.583300	0.242328	0.781030	0.057725	0.768873	0.335041	0.747280	0.509652	0.969365	0.393223
RSPH9	0.821434	0.695341	0.718802	0.439247	0.780733	0.888329	0.266803	0.893203	0.265303	0.466276	0.657765	0.625717
SCARNA22	0.386435	0.986078	0.396994	0.342833	0.779766	0.629799	0.632626	0.633828	0.333793	0.397483	0.349287	0.395520
CAGE1	0.387637	0.332982	0.606612	0.314871	0.777067	0.381934	0.756846	0.798238	0.935292	0.618945	0.548311	0.652173
ZBTB8B	1.006807	0.408122	0.614224	0.296956	0.776848	1.080338	0.785863	0.541472	0.415638	0.267439	0.658043	0.553222
LINC00240	0.169446	0.374344	1.011288	0.863426	0.776521	0.441240	0.562662	0.498288	0.728618	0.775724	0.987111	1.227512
LIPJ	0.606007	0.416914	0.425700	0.766476	0.776492	0.731339	0.788574	0.644503	0.518136	0.950324	1.037444	0.692425
SPRR1A	0.599071	0.468967	1.025543	0.754025	0.776416	0.923831	0.331853	0.505718	0.019152	0.486388	0.417558	0.316195
GOLGA6A	0.273043	0.256027	0.183548	0.303513	0.776070	0.843881	0.494109	0.503951	0.445596	0.744597	0.776992	1.019642
C18orf54	0.176252	0.110608	0.159594	0.125536	0.774556	0.150260	0.150242	0.219616	0.359719	0.331962	0.255585	0.235619
GRAP	0.743033	0.707847	1.155948	1.582562	0.774248	0.708899	1.054491	0.810324	1.322605	1.191077	0.651465	0.918909
UBE2D1	0.211251	0.174359	0.111208	0.152507	0.773804	0.144830	0.129296	0.094341	0.233105	0.157440	0.321021	0.249473
KCTD12	0.145698	0.184289	0.060854	0.149517	0.773163	0.154335	0.230945	0.111545	0.247040	0.111478	0.230962	0.394131
LRP4-AS1	0.789069	0.731724	0.255408	0.719756	0.773155	0.254705	0.767318	0.310639	0.775634	0.390582	0.522679	0.607108
PRR7-AS1	0.284226	0.513398	0.470425	0.493866	0.769800	0.484436	0.359637	0.333326	0.542605	0.528977	0.168055	0.916032
FOXQ1	1.317223	0.728954	0.702869	1.134966	0.769659	0.344289	0.198190	0.755972	0.689078	0.597542	1.111687	1.228875
SLCO5A1	0.365032	0.754644	0.430511	0.645641	0.767454	0.892772	0.623785	1.121365	0.426906	0.848980	0.535147	0.437655
ZNF608	1.262261	1.201973	0.650391	1.174457	0.765096	0.488649	0.458402	0.271783	0.246859	0.159966	0.478858	0.466954
FAM182A	0.373869	0.552225	1.304248	1.262233	0.764383	1.011704	0.859078	0.385280	0.687488	0.846152	0.272707	0.520702
TTC36	0.643060	0.342234	0.269149	0.398347	0.761439	0.537348	1.003523	0.268946	0.539896	0.537144	0.476091	0.445456
HAPLN3	0.583676	0.993970	0.564144	0.339739	0.759209	0.690499	0.432660	0.425466	0.423410	0.375728	0.510282	0.446772
MEIG1	0.818891	0.736460	0.683098	0.774832	0.758891	0.438933	0.526956	0.058595	0.356360	0.790197	0.650017	0.412083
DNMT3L	0.520697	0.237517	0.390860	0.748504	0.756336	0.413956	0.317550	0.494398	0.036267	0.294106	0.072481	0.085508
C22orf24	0.673859	0.738986	1.318426	0.955245	0.755755	0.510812	0.435013	0.631294	0.896353	0.518362	0.773815	0.756936
PDE4C	0.389494	0.489573	0.736072	0.716612	0.755349	0.520035	0.727298	0.316359	0.673165	0.682218	0.745958	0.712062
IL9R	0.148917	0.151239	0.248848	0.279844	0.754450	0.563609	0.680597	0.472419	0.606712	0.186915	0.401606	0.639893
PPIAL4A	0.004507	0.004949	0.233288	0.379934	0.753942	0.202841	0.180268	0.147237	0.108981	0.191262	0.142266	0.120530
MMP23A	0.456903	0.301704	0.922028	1.297564	0.750580	0.844644	0.551556	0.602667	0.914389	1.113867	0.700950	0.685415
FAM182B	0.376396	0.429723	2.398064	0.903033	0.750353	1.201986	1.208928	0.487479	1.037397	0.892977	0.805559	0.994903
ANKLE1	0.540512	0.421961	0.396912	0.616150	0.749699	0.631892	1.074259	0.786470	0.947955	0.896993	0.862156	0.810698
SNORA52	1.183633	1.032520	0.602071	0.250462	0.748581	0.386283	0.806493	1.143189	0.701616	1.355471	0.260120	0.285083
PRKG2	0.556789	0.378523	0.336191	0.691428	0.748409	0.488139	0.391312	0.555938	0.529061	0.312023	0.802196	0.487744
THBS4	0.617125	0.822392	0.524638	0.651229	0.748115	0.567913	0.396888	0.460070	0.594963	0.358180	0.257900	0.437935
NODAL	1.018643	0.874441	0.697476	1.124728	0.748075	0.573912	0.920387	0.938063	1.190199	2.181996	0.582968	0.815807
SPRNP1	0.204345	0.316191	0.585843	0.894302	0.745695	0.854644	0.744695	0.378438	1.688313	0.663505	0.800181	0.356035
